filename.meta,filename,language,modelLanguage
1533646779.meta.json,1533646779.json,en,bpmn20
128191622.meta.json,128191622.json,it,bpmn11
1282018324.meta.json,1282018324.json,de,bpmn20
1282041612.meta.json,1282041612.json,en,bpmn20
1282151277.meta.json,1282151277.json,en,bpmn20
1282164392.meta.json,1282164392.json,undetermined language,bpmn20
1282187951.meta.json,1282187951.json,es,bpmn20
523264083.meta.json,523264083.json,nl,bpmn20
523296281.meta.json,523296281.json,en,bpmn20
523321198.meta.json,523321198.json,it,bpmn20
523410214.meta.json,523410214.json,en,bpmn11
523753216.meta.json,523753216.json,de,bpmn20
588609243.meta.json,588609243.json,en,bpmn11
58872186.meta.json,58872186.json,de,bpmn20
588829581.meta.json,588829581.json,de,epc
588858642.meta.json,588858642.json,pt,bpmn20choreography
588871272.meta.json,588871272.json,en,bpmn20
588891661.meta.json,588891661.json,en,organigram
588988431.meta.json,588988431.json,en,bpmn20
588988840.meta.json,588988840.json,de,bpmn20
790617396.meta.json,790617396.json,en,bpmn20
790715721.meta.json,790715721.json,en,bpmn20
790796757.meta.json,790796757.json,en,bpmn20
790919442.meta.json,790919442.json,de,epc
790972859.meta.json,790972859.json,en,bpmn20
790981919.meta.json,790981919.json,en,bpmn11
791024488.meta.json,791024488.json,en,epc
79102520.meta.json,79102520.json,en,bpmn20
1937072882.meta.json,1937072882.json,en,bpmn20
193734424.meta.json,193734424.json,it,bpmn20
1937484977.meta.json,1937484977.json,de,epc
1937581590.meta.json,1937581590.json,en,bpmn20
19376515.meta.json,19376515.json,en,bpmn20
1937922119.meta.json,1937922119.json,en,bpmn11
1937940471.meta.json,1937940471.json,en,bpmn20
1958999349.meta.json,1958999349.json,en,bpmn20
1959070003.meta.json,1959070003.json,en,bpmn20
1959138694.meta.json,1959138694.json,en,bpmn20
1959161044.meta.json,1959161044.json,hr,bpmn20
1959260228.meta.json,1959260228.json,undetermined language,bpmn20
1959303528.meta.json,1959303528.json,en,epc
414941811.meta.json,414941811.json,en,bpmn20
415033601.meta.json,415033601.json,en,epc
415127956.meta.json,415127956.json,hu,bpmn20
415237079.meta.json,415237079.json,hr,bpmn11
415248210.meta.json,415248210.json,en,bpmn20
415376575.meta.json,415376575.json,undetermined language,bpmn20
415389939.meta.json,415389939.json,de,bpmn20
1505180647.meta.json,1505180647.json,en,bpmn20
150547449.meta.json,150547449.json,de,bpmn20
1505589360.meta.json,1505589360.json,en,bpmn20
1505602798.meta.json,1505602798.json,en,bpmn20
1505641079.meta.json,1505641079.json,hu,bpmn20
1505647383.meta.json,1505647383.json,de,epc
1514058386.meta.json,1514058386.json,no,bpmn11
1515312681.meta.json,1515312681.json,de,bpmn20
1516966991.meta.json,1516966991.json,de,epc
1517806601.meta.json,1517806601.json,en,bpmn20
1697189442.meta.json,1697189442.json,en,bpmn20
169719000.meta.json,169719000.json,en,bpmn20
1697234686.meta.json,1697234686.json,en,bpmn20
1697414898.meta.json,1697414898.json,de,UML22Class
1697420134.meta.json,1697420134.json,en,bpmn20
1697464532.meta.json,1697464532.json,en,bpmn20
192447445.meta.json,192447445.json,hu,bpmn20
192449660.meta.json,192449660.json,undetermined language,bpmn20
1924504800.meta.json,1924504800.json,en,bpmn11
192451550.meta.json,192451550.json,undetermined language,bpmn20
1924516655.meta.json,1924516655.json,en,bpmn20
1924549856.meta.json,1924549856.json,de,bpmn20
371188755.meta.json,371188755.json,de,organigram
371318777.meta.json,371318777.json,de,bpmn20
371393595.meta.json,371393595.json,hu,bpmn20
371428209.meta.json,371428209.json,sk,bpmn20
371459248.meta.json,371459248.json,de,bpmn20
371629910.meta.json,371629910.json,en,epc
445797702.meta.json,445797702.json,de,bpmn20
445802827.meta.json,445802827.json,en,epc
445860349.meta.json,445860349.json,en,bpmn20
446119749.meta.json,446119749.json,de,bpmn20
446142774.meta.json,446142774.json,en,bpmn11
446205274.meta.json,446205274.json,en,bpmn11
446208130.meta.json,446208130.json,en,epc
1714728878.meta.json,1714728878.json,undetermined language,bpmn20
1714800392.meta.json,1714800392.json,undetermined language,bpmn20
1714804687.meta.json,1714804687.json,en,bpmn20
1714824538.meta.json,1714824538.json,en,bpmn20
1714864350.meta.json,1714864350.json,en,bpmn20
171490594.meta.json,171490594.json,de,bpmn20
1766608952.meta.json,1766608952.json,de,bpmn20choreography
1766709243.meta.json,1766709243.json,de,epc
176671401.meta.json,176671401.json,en,bpmn20
1766777896.meta.json,1766777896.json,sw,bpmn20
1766790036.meta.json,1766790036.json,en,bpmn20
1766842151.meta.json,1766842151.json,en,processmap
2045345410.meta.json,2045345410.json,en,bpmn20
204539232.meta.json,204539232.json,de,bpmn20
2045446766.meta.json,2045446766.json,it,bpmn11
2045454129.meta.json,2045454129.json,en,bpmn20
2045589366.meta.json,2045589366.json,en,processmap
2045595857.meta.json,2045595857.json,de,bpmn20
1002633679.meta.json,1002633679.json,en,processmap
10027293.meta.json,10027293.json,de,bpmn20
1002807019.meta.json,1002807019.json,hr,bpmn20
1002810519.meta.json,1002810519.json,de,bpmn20
1002888693.meta.json,1002888693.json,undetermined language,UML22Class
1003089711.meta.json,1003089711.json,en,bpmn11
1003094612.meta.json,1003094612.json,hu,epc
1003148129.meta.json,1003148129.json,de,bpmn20
1172579408.meta.json,1172579408.json,de,bpmn20
1172637502.meta.json,1172637502.json,de,bpmn20
1172669616.meta.json,1172669616.json,de,bpmn20
1172708525.meta.json,1172708525.json,de,epc
1173087866.meta.json,1173087866.json,en,bpmn20
441552553.meta.json,441552553.json,en,bpmn20
441815021.meta.json,441815021.json,en,bpmn20
441851572.meta.json,441851572.json,de,bpmn11
442051900.meta.json,442051900.json,en,bpmn20
442096689.meta.json,442096689.json,de,UML22Class
442121246.meta.json,442121246.json,de,bpmn20
442209177.meta.json,442209177.json,hu,epc
442284795.meta.json,442284795.json,en,bpmn20
708376733.meta.json,708376733.json,en,epc
70839567.meta.json,70839567.json,en,bpmn20
708431477.meta.json,708431477.json,en,bpmn11
708557108.meta.json,708557108.json,en,bpmn20
708569284.meta.json,708569284.json,de,bpmn20
708637424.meta.json,708637424.json,de,bpmn20
708699648.meta.json,708699648.json,pt,bpmn11
1825651200.meta.json,1825651200.json,en,bpmn20
1825722280.meta.json,1825722280.json,de,processmap
1825737895.meta.json,1825737895.json,en,bpmn20
1825749556.meta.json,1825749556.json,de,bpmn20
1825979116.meta.json,1825979116.json,de,bpmn20
1826005926.meta.json,1826005926.json,undetermined language,epc
1770092409.meta.json,1770092409.json,hr,bpmn11
1770105163.meta.json,1770105163.json,en,bpmn20
1770118283.meta.json,1770118283.json,de,epc
1770197365.meta.json,1770197365.json,en,bpmn20
1770230751.meta.json,1770230751.json,en,bpmn20
1770236544.meta.json,1770236544.json,de,bpmn20
1770290071.meta.json,1770290071.json,en,bpmn20
192332948.meta.json,192332948.json,en,bpmn20
1923557766.meta.json,1923557766.json,de,bpmn20
1923834483.meta.json,1923834483.json,de,bpmn20
1923967067.meta.json,1923967067.json,de,bpmn20
1923992597.meta.json,1923992597.json,en,bpmn20
192401967.meta.json,192401967.json,en,bpmn20
698211377.meta.json,698211377.json,en,bpmn20
698301997.meta.json,698301997.json,fi,fmcblockdiagram
698378397.meta.json,698378397.json,en,bpmn20
698426934.meta.json,698426934.json,en,bpmn20
698437563.meta.json,698437563.json,de,bpmn20
698642972.meta.json,698642972.json,de,bpmn20
2129732303.meta.json,2129732303.json,en,epc
212976600.meta.json,212976600.json,de,bpmn11
2129791341.meta.json,2129791341.json,en,bpmn20
2129815592.meta.json,2129815592.json,en,bpmn20
2129866704.meta.json,2129866704.json,en,processmap
2129867613.meta.json,2129867613.json,it,bpmn20
33749318.meta.json,33749318.json,en,epc
337613666.meta.json,337613666.json,hr,bpmn20
337630152.meta.json,337630152.json,hu,bpmn20
337658703.meta.json,337658703.json,en,bpmn11
337660770.meta.json,337660770.json,hu,bpmn20
337781897.meta.json,337781897.json,hu,bpmn20
1861745076.meta.json,1861745076.json,hr,bpmn20
1861832693.meta.json,1861832693.json,hu,bpmn20
1861847089.meta.json,1861847089.json,en,bpmn20
1861919090.meta.json,1861919090.json,de,bpmn20
1861966001.meta.json,1861966001.json,de,epc
186202353.meta.json,186202353.json,de,bpmn20
651059074.meta.json,651059074.json,hr,bpmn11
651117330.meta.json,651117330.json,en,bpmn11
651157240.meta.json,651157240.json,hu,epc
651208123.meta.json,651208123.json,de,epc
651315479.meta.json,651315479.json,en,bpmn11
651333353.meta.json,651333353.json,de,bpmn20
1428680084.meta.json,1428680084.json,undetermined language,epc
1428699417.meta.json,1428699417.json,de,bpmn20
1428740484.meta.json,1428740484.json,en,epc
1428844626.meta.json,1428844626.json,en,bpmn20
1429051621.meta.json,1429051621.json,de,organigram
1429084667.meta.json,1429084667.json,en,bpmn20
142910548.meta.json,142910548.json,de,bpmn20
533941295.meta.json,533941295.json,en,epc
533942003.meta.json,533942003.json,de,epc
534069916.meta.json,534069916.json,de,bpmn20
534111662.meta.json,534111662.json,de,bpmn20
534123670.meta.json,534123670.json,en,epc
534281866.meta.json,534281866.json,en,bpmn20
360617636.meta.json,360617636.json,en,bpmn11
360764905.meta.json,360764905.json,en,bpmn20
360789326.meta.json,360789326.json,en,bpmn20
360803916.meta.json,360803916.json,en,bpmn20
360897092.meta.json,360897092.json,en,bpmn20
360977758.meta.json,360977758.json,en,epc
472925769.meta.json,472925769.json,de,epc
472930668.meta.json,472930668.json,undetermined language,UML22Class
472981862.meta.json,472981862.json,en,bpmn20
473018004.meta.json,473018004.json,en,epc
473219391.meta.json,473219391.json,en,bpmn20
473221511.meta.json,473221511.json,en,bpmn20
1470548602.meta.json,1470548602.json,en,bpmn11
1470588661.meta.json,1470588661.json,undetermined language,bpmn20
1470605024.meta.json,1470605024.json,sv,bpmn20
1470630650.meta.json,1470630650.json,en,bpmn20
1470638539.meta.json,1470638539.json,hr,epc
147085485.meta.json,147085485.json,en,UMLUseCase
2145919533.meta.json,2145919533.json,en,bpmn20
2146009118.meta.json,2146009118.json,id,bpmn20
2146078468.meta.json,2146078468.json,en,petrinet
2146151081.meta.json,2146151081.json,hu,epc
2146204424.meta.json,2146204424.json,de,bpmn20
2146244463.meta.json,2146244463.json,en,bpmn20
327511457.meta.json,327511457.json,en,epc
327691206.meta.json,327691206.json,en,epc
327890355.meta.json,327890355.json,de,UMLUseCase
327890455.meta.json,327890455.json,de,bpmn20
327976154.meta.json,327976154.json,en,bpmn11
327985826.meta.json,327985826.json,en,bpmn20
1119434839.meta.json,1119434839.json,es,bpmn20
11194927.meta.json,11194927.json,en,epc
11195152.meta.json,11195152.json,en,bpmn11
111976367.meta.json,111976367.json,hu,bpmn20
1119779397.meta.json,1119779397.json,fr,bpmn20
1119846484.meta.json,1119846484.json,en,bpmn20
1119884970.meta.json,1119884970.json,de,epc
1624583023.meta.json,1624583023.json,en,epc
1624815366.meta.json,1624815366.json,de,bpmn20
1624817616.meta.json,1624817616.json,en,bpmn20
1624942540.meta.json,1624942540.json,en,bpmn20
1624943743.meta.json,1624943743.json,en,bpmn20
162494777.meta.json,162494777.json,en,petrinet
220412955.meta.json,220412955.json,de,bpmn20
220424496.meta.json,220424496.json,en,bpmn20
220429817.meta.json,220429817.json,de,bpmn11
220464429.meta.json,220464429.json,de,epc
220617046.meta.json,220617046.json,en,organigram
22066185.meta.json,22066185.json,de,bpmn11
646566686.meta.json,646566686.json,de,epc
646576455.meta.json,646576455.json,hu,epc
646627771.meta.json,646627771.json,de,bpmn20
646653522.meta.json,646653522.json,pl,bpmn20
646706818.meta.json,646706818.json,undetermined language,UML22Class
646737479.meta.json,646737479.json,en,bpmn11
21762297.meta.json,21762297.json,en,bpmn20
217634288.meta.json,217634288.json,en,bpmn11
217747170.meta.json,217747170.json,en,bpmn11
217749885.meta.json,217749885.json,de,bpmn20
217775933.meta.json,217775933.json,en,epc
217799199.meta.json,217799199.json,hu,bpmn20
574934174.meta.json,574934174.json,en,epc
574997562.meta.json,574997562.json,en,bpmn20
575025420.meta.json,575025420.json,en,bpmn20
575057357.meta.json,575057357.json,en,bpmn20
575197700.meta.json,575197700.json,de,bpmn20
575213604.meta.json,575213604.json,en,bpmn20
1397765.meta.json,1397765.json,en,bpmn20
1397927896.meta.json,1397927896.json,en,bpmn20
1398038553.meta.json,1398038553.json,de,bpmn20
1398071007.meta.json,1398071007.json,en,bpmn20
1398178000.meta.json,1398178000.json,en,petrinet
1398324328.meta.json,1398324328.json,de,bpmn20
1398332088.meta.json,1398332088.json,undetermined language,bpmn20
32003753.meta.json,32003753.json,en,epc
32013518.meta.json,32013518.json,en,bpmn20
320263402.meta.json,320263402.json,en,bpmn20
320292970.meta.json,320292970.json,en,bpmn20
320303652.meta.json,320303652.json,en,bpmn20
320320963.meta.json,320320963.json,de,bpmn20
320565968.meta.json,320565968.json,de,bpmn20
2019482561.meta.json,2019482561.json,it,bpmn20
2019548596.meta.json,2019548596.json,hu,bpmn20conversation
2019585323.meta.json,2019585323.json,en,bpmn20
2019611848.meta.json,2019611848.json,en,bpmn20
201965134.meta.json,201965134.json,de,bpmn11
2019678637.meta.json,2019678637.json,de,bpmn20
1303067210.meta.json,1303067210.json,en,epc
1303146941.meta.json,1303146941.json,undetermined language,UML22Class
1303195545.meta.json,1303195545.json,en,epc
1303217218.meta.json,1303217218.json,de,bpmn20
1303262788.meta.json,1303262788.json,undetermined language,bpmn20
1156187956.meta.json,1156187956.json,de,bpmn20
1156209118.meta.json,1156209118.json,undetermined language,petrinet
1156227229.meta.json,1156227229.json,de,bpmn20choreography
1156403418.meta.json,1156403418.json,de,bpmn20
1156478346.meta.json,1156478346.json,de,bpmn20
1156483740.meta.json,1156483740.json,hr,bpmn20
613186800.meta.json,613186800.json,hr,bpmn11
613202917.meta.json,613202917.json,en,bpmn11
613216849.meta.json,613216849.json,de,bpmn11
613219966.meta.json,613219966.json,en,bpmn20
613259891.meta.json,613259891.json,en,bpmn11
613280937.meta.json,613280937.json,en,epc
613356464.meta.json,613356464.json,de,UML22Class
1824600956.meta.json,1824600956.json,en,bpmn20
1824642145.meta.json,1824642145.json,en,bpmn20
1824649752.meta.json,1824649752.json,de,bpmn20
1824700393.meta.json,1824700393.json,undetermined language,bpmn20
1824766086.meta.json,1824766086.json,de,bpmn20
1824838024.meta.json,1824838024.json,en,bpmn20
250835738.meta.json,250835738.json,de,bpmn20
250899679.meta.json,250899679.json,tl,petrinet
25090422.meta.json,25090422.json,en,epc
250904565.meta.json,250904565.json,en,bpmn20
25092301.meta.json,25092301.json,de,bpmn20
250963755.meta.json,250963755.json,en,bpmn20
250987060.meta.json,250987060.json,so,UML22Class
1108827939.meta.json,1108827939.json,en,bpmn20
1108871468.meta.json,1108871468.json,en,organigram
1108978559.meta.json,1108978559.json,de,epc
1108979562.meta.json,1108979562.json,hu,epc
1109003080.meta.json,1109003080.json,de,processmap
1109031845.meta.json,1109031845.json,en,bpmn20
1031392831.meta.json,1031392831.json,en,bpmn20
1031414416.meta.json,1031414416.json,en,bpmn20
1031449026.meta.json,1031449026.json,de,bpmn20
1031470643.meta.json,1031470643.json,hr,bpmn11
1031558778.meta.json,1031558778.json,de,epc
1031585442.meta.json,1031585442.json,en,bpmn20
844980739.meta.json,844980739.json,undetermined language,bpmn20
844992336.meta.json,844992336.json,en,bpmn11
844993696.meta.json,844993696.json,de,bpmn20
845076539.meta.json,845076539.json,en,bpmn11
84514294.meta.json,84514294.json,nl,bpmn20
845161615.meta.json,845161615.json,de,bpmn20
2083724538.meta.json,2083724538.json,es,bpmn20
2083739193.meta.json,2083739193.json,en,bpmn20
2083922975.meta.json,2083922975.json,en,bpmn20
2083935395.meta.json,2083935395.json,hu,bpmn20
2084080681.meta.json,2084080681.json,en,bpmn11
2084100938.meta.json,2084100938.json,en,bpmn11
551476287.meta.json,551476287.json,en,epc
551494229.meta.json,551494229.json,de,bpmn11
551589999.meta.json,551589999.json,de,bpmn20
551597986.meta.json,551597986.json,en,bpmn20
551598636.meta.json,551598636.json,de,bpmn20
551624981.meta.json,551624981.json,en,bpmn20
1183734576.meta.json,1183734576.json,de,bpmn20
1183735148.meta.json,1183735148.json,de,bpmn11
1183831713.meta.json,1183831713.json,en,bpmn20
1183870542.meta.json,1183870542.json,en,bpmn20
1183894400.meta.json,1183894400.json,de,bpmn20
1184016709.meta.json,1184016709.json,undetermined language,bpmn20
1184100545.meta.json,1184100545.json,de,bpmn20
118414119.meta.json,118414119.json,en,bpmn20
1500668945.meta.json,1500668945.json,de,bpmn20
1500865593.meta.json,1500865593.json,fr,bpmn20
1500876374.meta.json,1500876374.json,en,bpmn20
1500878431.meta.json,1500878431.json,sk,bpmn20
1500937739.meta.json,1500937739.json,el,bpmn20
1500955755.meta.json,1500955755.json,hu,processmap
1869197221.meta.json,1869197221.json,de,bpmn20
1869279615.meta.json,1869279615.json,de,bpmn20
1869324983.meta.json,1869324983.json,hu,epc
1869360675.meta.json,1869360675.json,hu,bpmn20
1869398678.meta.json,1869398678.json,hr,bpmn20
1869425704.meta.json,1869425704.json,hu,bpmn20
1869434984.meta.json,1869434984.json,en,bpmn20
685583903.meta.json,685583903.json,de,epc
685713903.meta.json,685713903.json,de,bpmn20
685739361.meta.json,685739361.json,en,bpmn11
685778952.meta.json,685778952.json,de,bpmn20
685823063.meta.json,685823063.json,en,bpmn20
685928806.meta.json,685928806.json,en,epc
1213119539.meta.json,1213119539.json,en,bpmn20
1213131081.meta.json,1213131081.json,en,bpmn20
1213198831.meta.json,1213198831.json,de,bpmn20
1213236837.meta.json,1213236837.json,de,bpmn20
121323771.meta.json,121323771.json,en,bpmn20
1213291804.meta.json,1213291804.json,de,epc
1213052006.meta.json,1213052006.json,en,epc
1213344352.meta.json,1213344352.json,de,bpmn20
1217189555.meta.json,1217189555.json,en,bpmn20
1218079496.meta.json,1218079496.json,en,epc
1219911526.meta.json,1219911526.json,en,epc
634822391.meta.json,634822391.json,de,bpmn20
63483180.meta.json,63483180.json,hu,UMLUseCase
634831833.meta.json,634831833.json,en,processmap
634845393.meta.json,634845393.json,en,bpmn20choreography
635002152.meta.json,635002152.json,de,organigram
635393230.meta.json,635393230.json,hu,epc
635402998.meta.json,635402998.json,en,epc
635470628.meta.json,635470628.json,en,bpmn20
1443123345.meta.json,1443123345.json,es,bpmn20
1443147973.meta.json,1443147973.json,de,bpmn11
1443364225.meta.json,1443364225.json,hu,bpmn20
1443385567.meta.json,1443385567.json,de,bpmn20
1443401823.meta.json,1443401823.json,en,epc
1443405007.meta.json,1443405007.json,en,bpmn20
1287503152.meta.json,1287503152.json,hu,bpmn20
1287512399.meta.json,1287512399.json,en,bpmn20
128756645.meta.json,128756645.json,de,epc
1287566479.meta.json,1287566479.json,en,bpmn20
1287755789.meta.json,1287755789.json,de,epc
1288032960.meta.json,1288032960.json,en,bpmn20
1288129391.meta.json,1288129391.json,en,bpmn20
466731207.meta.json,466731207.json,de,bpmn20
46697874.meta.json,46697874.json,en,epc
467085502.meta.json,467085502.json,en,bpmn20
467148694.meta.json,467148694.json,de,epc
467314556.meta.json,467314556.json,en,bpmn20
467317071.meta.json,467317071.json,en,bpmn20
24501105.meta.json,24501105.json,en,bpmn20
245170452.meta.json,245170452.json,en,epc
245177464.meta.json,245177464.json,en,epc
245471918.meta.json,245471918.json,en,bpmn20choreography
245613978.meta.json,245613978.json,undetermined language,bpmn20
245655116.meta.json,245655116.json,en,bpmn20
1005845225.meta.json,1005845225.json,de,bpmn11
1005869593.meta.json,1005869593.json,en,bpmn20
1005873860.meta.json,1005873860.json,de,epc
1005931207.meta.json,1005931207.json,de,bpmn11
1005944305.meta.json,1005944305.json,en,bpmn11
909451554.meta.json,909451554.json,de,bpmn20
909552942.meta.json,909552942.json,undetermined language,UML22Class
909667681.meta.json,909667681.json,en,epc
909767593.meta.json,909767593.json,en,bpmn20
909783495.meta.json,909783495.json,en,bpmn20
90985111.meta.json,90985111.json,hr,bpmn11
602211229.meta.json,602211229.json,en,bpmn20
602402632.meta.json,602402632.json,sv,bpmn20
602450604.meta.json,602450604.json,en,bpmn20
602545423.meta.json,602545423.json,hr,bpmn11
602606365.meta.json,602606365.json,en,bpmn20
602643993.meta.json,602643993.json,it,UML22Class
602730403.meta.json,602730403.json,de,epc
873066400.meta.json,873066400.json,en,bpmn20
87308233.meta.json,87308233.json,hu,bpmn20
873112296.meta.json,873112296.json,hu,bpmn20
873146195.meta.json,873146195.json,en,epc
873193387.meta.json,873193387.json,de,epc
873193704.meta.json,873193704.json,it,bpmn20
873226347.meta.json,873226347.json,de,epc
900647640.meta.json,900647640.json,de,bpmn20
900738698.meta.json,900738698.json,en,bpmn20
900743880.meta.json,900743880.json,de,bpmn20
900751062.meta.json,900751062.json,en,bpmn20
900793140.meta.json,900793140.json,nl,bpmn20
900804435.meta.json,900804435.json,hr,bpmn11
767209298.meta.json,767209298.json,de,bpmn20
767328006.meta.json,767328006.json,en,bpmn20
767423979.meta.json,767423979.json,en,bpmn20
767435692.meta.json,767435692.json,en,bpmn20
767441465.meta.json,767441465.json,hr,bpmn11
767457369.meta.json,767457369.json,en,bpmn20
767511043.meta.json,767511043.json,de,bpmn20
1837284066.meta.json,1837284066.json,en,bpmn20
1837301400.meta.json,1837301400.json,pt,UML22Class
1837344134.meta.json,1837344134.json,en,processmap
1837366514.meta.json,1837366514.json,hu,bpmn20
1837412904.meta.json,1837412904.json,undetermined language,bpmn20
1837495857.meta.json,1837495857.json,sv,bpmn20
1277790914.meta.json,1277790914.json,en,bpmn20
1277846038.meta.json,1277846038.json,hu,epc
1277858198.meta.json,1277858198.json,en,bpmn20
1277862870.meta.json,1277862870.json,de,bpmn20
1278045328.meta.json,1278045328.json,en,bpmn20
1278102063.meta.json,1278102063.json,en,bpmn20
1278302820.meta.json,1278302820.json,hu,bpmn20
1135737582.meta.json,1135737582.json,en,bpmn11
1135740457.meta.json,1135740457.json,hu,bpmn20
1135769164.meta.json,1135769164.json,en,bpmn20
1135816992.meta.json,1135816992.json,en,bpmn20
1135819689.meta.json,1135819689.json,en,bpmn20
1129409993.meta.json,1129409993.json,de,bpmn11
11299659.meta.json,11299659.json,undetermined language,bpmn11
113053150.meta.json,113053150.json,hu,bpmn20
1130863132.meta.json,1130863132.json,de,bpmn20
1132201634.meta.json,1132201634.json,undetermined language,UML22Class
1133446174.meta.json,1133446174.json,de,bpmn20
1134671387.meta.json,1134671387.json,de,bpmn20
1135923410.meta.json,1135923410.json,en,bpmn20
182675283.meta.json,182675283.json,en,epc
1826774299.meta.json,1826774299.json,en,bpmn20
1826788792.meta.json,1826788792.json,en,bpmn20
1826949795.meta.json,1826949795.json,hu,bpmn20
1827016230.meta.json,1827016230.json,en,bpmn20
1827092645.meta.json,1827092645.json,hu,epc
1827114939.meta.json,1827114939.json,it,bpmn20
1636172446.meta.json,1636172446.json,en,bpmn20
1636198345.meta.json,1636198345.json,en,bpmn20
1636287215.meta.json,1636287215.json,en,bpmn20
1636296516.meta.json,1636296516.json,en,bpmn20
1636395830.meta.json,1636395830.json,de,organigram
1636437051.meta.json,1636437051.json,de,bpmn20
1636442509.meta.json,1636442509.json,de,bpmn11
329055487.meta.json,329055487.json,en,processmap
3290590.meta.json,3290590.json,en,epc
329073750.meta.json,329073750.json,fr,bpmn11
329104458.meta.json,329104458.json,ru,bpmn20
329129811.meta.json,329129811.json,en,bpmn20
329527352.meta.json,329527352.json,en,bpmn20
329591649.meta.json,329591649.json,hu,epc
1927290148.meta.json,1927290148.json,en,bpmn20conversation
1927464916.meta.json,1927464916.json,en,bpmn20
1927658819.meta.json,1927658819.json,de,epc
1927677561.meta.json,1927677561.json,en,bpmn20
1927718154.meta.json,1927718154.json,de,bpmn20
1927799470.meta.json,1927799470.json,undetermined language,UML22Class
1927836278.meta.json,1927836278.json,en,bpmn20
2012970595.meta.json,2012970595.json,en,epc
2012991590.meta.json,2012991590.json,en,bpmn20
2013031348.meta.json,2013031348.json,en,bpmn20
2013132430.meta.json,2013132430.json,en,bpmn20
2013163703.meta.json,2013163703.json,en,epc
2013198537.meta.json,2013198537.json,en,bpmn20
1942742340.meta.json,1942742340.json,en,bpmn20
1942760704.meta.json,1942760704.json,en,bpmn20
1942782480.meta.json,1942782480.json,en,processmap
1942786986.meta.json,1942786986.json,fr,processmap
1942840083.meta.json,1942840083.json,en,bpmn20conversation
1942871742.meta.json,1942871742.json,en,bpmn20
290910092.meta.json,290910092.json,de,bpmn11
290916319.meta.json,290916319.json,en,epc
291209450.meta.json,291209450.json,undetermined language,coloredpetrinet
291231058.meta.json,291231058.json,en,bpmn20
291256348.meta.json,291256348.json,de,bpmn20
291395051.meta.json,291395051.json,en,bpmn20
766234915.meta.json,766234915.json,en,bpmn20
766257103.meta.json,766257103.json,en,bpmn20
766298934.meta.json,766298934.json,en,bpmn11
766514854.meta.json,766514854.json,de,bpmn20
766626940.meta.json,766626940.json,hr,bpmn20
766644473.meta.json,766644473.json,undetermined language,bpmn20
1870122514.meta.json,1870122514.json,en,epc
1870193382.meta.json,1870193382.json,de,bpmn20
1870284409.meta.json,1870284409.json,en,bpmn20
1870617308.meta.json,1870617308.json,hr,bpmn11
1870621431.meta.json,1870621431.json,hu,epc
1870660441.meta.json,1870660441.json,en,bpmn20
762547879.meta.json,762547879.json,en,bpmn20
762683373.meta.json,762683373.json,en,bpmn20
762713041.meta.json,762713041.json,en,bpmn20
762742299.meta.json,762742299.json,de,processmap
762919205.meta.json,762919205.json,undetermined language,bpmn20
76295225.meta.json,76295225.json,en,bpmn20
565125194.meta.json,565125194.json,en,processmap
56534121.meta.json,56534121.json,en,bpmn20
565441282.meta.json,565441282.json,de,epc
565621457.meta.json,565621457.json,hu,epc
565700054.meta.json,565700054.json,en,bpmn20
565701118.meta.json,565701118.json,es,bpmn20
615405836.meta.json,615405836.json,en,bpmn20
615542742.meta.json,615542742.json,en,epc
61568476.meta.json,61568476.json,en,bpmn20
61571586.meta.json,61571586.json,en,bpmn20
615722330.meta.json,615722330.json,de,bpmn20
615815821.meta.json,615815821.json,undetermined language,bpmn20
1034187908.meta.json,1034187908.json,en,bpmn20
1034247350.meta.json,1034247350.json,hu,bpmn20
1034279763.meta.json,1034279763.json,en,processmap
1034335510.meta.json,1034335510.json,de,bpmn20
1034616532.meta.json,1034616532.json,en,bpmn11
103469670.meta.json,103469670.json,en,bpmn20
1887819093.meta.json,1887819093.json,de,bpmn20
188785691.meta.json,188785691.json,en,organigram
188793075.meta.json,188793075.json,de,bpmn20
1887948775.meta.json,1887948775.json,en,bpmn20
1887981130.meta.json,1887981130.json,en,bpmn20
188798257.meta.json,188798257.json,en,bpmn20
2137599804.meta.json,2137599804.json,de,bpmn20
2137612319.meta.json,2137612319.json,en,bpmn20
2137627940.meta.json,2137627940.json,de,processmap
2137630211.meta.json,2137630211.json,undetermined language,UML22Class
2137640282.meta.json,2137640282.json,undetermined language,bpmn20
213764568.meta.json,213764568.json,en,petrinet
1895408990.meta.json,1895408990.json,de,epc
1895414712.meta.json,1895414712.json,en,bpmn20
1895423119.meta.json,1895423119.json,en,epc
1895656505.meta.json,1895656505.json,en,bpmn20
1895660692.meta.json,1895660692.json,hr,bpmn20
1895731432.meta.json,1895731432.json,en,processmap
1895762523.meta.json,1895762523.json,en,processmap
1416370511.meta.json,1416370511.json,en,organigram
1416468698.meta.json,1416468698.json,en,bpmn20
141650941.meta.json,141650941.json,de,bpmn20
1416597855.meta.json,1416597855.json,en,bpmn20
1416601374.meta.json,1416601374.json,hr,bpmn20
1416618227.meta.json,1416618227.json,en,bpmn20
1416665786.meta.json,1416665786.json,en,bpmn20
368771152.meta.json,368771152.json,en,bpmn20
368824899.meta.json,368824899.json,en,epc
368826419.meta.json,368826419.json,en,bpmn20
368844581.meta.json,368844581.json,de,bpmn20
